dates,DBABFV,DBABCVC,DBABFCDM,DBABCC,DBABFCEM,DBABVRE,DBABEMT,DBABCM,DBABCVS,DBABRV,DBABVCE,DBABEL,DBABRC,DBABRMB,DBABCR,DBABRRUS,DBABVTE,DBABEEUS,DBABRMI,DBABRREU,SPXT_FUT,EUR,GBP,AUD,NZD,CHF,CAD,SEK,NOK,JPY,EQ_EM,BCOM,US_BOND_10yr
4/1/2013,109.071,99.8569,110.9181,98.8289,136.5861,132.7279,149.8417,81.3373,90.6131,111.3812,152.7996,187.4836,131.0622,116.8889,95.6188,150.8134,189.0306,187.307,147.0157,146.531,1451,104.3877027,104.6089495,233.1650142,225.4814598,114.193613,146.1976467,122.6776074,156.2865594,84.14837123,116.4953028,98.93219894,107.456706
4/2/2013,108.722,99.1938,111.2231,98.9758,137.1882,133.1642,150.8927,80.3477,90.9554,111.5362,153.1119,183.9254,131.4841,117.0543,96.7587,150.8134,189.8315,185.1436,146.9668,146.3245,1458.75,104.1514838,103.7509005,233.7864372,226.68295,113.9156952,146.4823855,123.158602,156.5676223,83.95884919,115.7719976,99.66623437,107.2462805
4/3/2013,108.4712,97.9381,111.1036,98.9567,136.8934,131.7399,149.5321,80.7887,90.7764,111.4871,152.9234,182.7325,131.874,116.8463,96.863,151.2529,188.1825,185.1028,147.0148,146.6069,1443.5,104.3945824,103.9301497,234.0499782,226.7543441,114.360761,146.507867,122.8337089,156.7087966,84.3192635,114.5361865,100.1278275,107.6957402
4/4/2013,108.9418,97.1054,111.9567,98.8933,137.3413,132.5416,148.5987,80.4177,91.2696,111.2574,152.9962,183.2222,131.8026,116.9813,97.1352,151.7528,188.9363,183.6865,146.9657,147.0311,1449.25,105.0926044,104.652715,233.5304638,226.9602713,115.0281481,146.7792625,122.6308537,157.6158007,81.42994458,114.116062,100.7868806,108.1252303
4/5/2013,108.9124,95.8186,111.7666,99.0298,138.0575,132.5487,147.0935,80.5297,90.9684,111.7261,153.1918,183.6523,132.905,118.1186,96.9682,152.1099,188.7479,184.3984,146.9877,147.4927,1441.5,105.5388255,105.3472972,232.3392056,227.2180031,115.6795952,146.0692537,123.9206658,158.9553289,80.40290883,113.9480868,99.78352162,108.4647377
4/8/2013,108.8596,96.0143,112.621,99.033,139.1641,132.6055,147.7361,80.8224,90.8206,111.8249,153.4061,184.2215,132.497,118.4274,96.7069,151.7706,190.0671,182.9199,146.9129,147.2435,1452,105.6844725,104.7984759,233.0279661,227.98834,115.5672684,146.2095868,124.5355539,158.6562304,78.95418809,113.8644618,100.8839773,108.113482
4/9/2013,108.488,96.3182,113.2167,99.051,139.3239,132.4192,148.3667,80.3476,90.7929,111.8652,153.4903,182.8614,132.2904,118.1073,96.8942,151.7277,190.1613,184.1388,146.9182,146.9872,1458.25,106.2850518,105.2595109,234.7462593,229.7560043,115.9008691,146.2351197,125.1211236,159.4817385,79.22548914,115.113325,101.159968,108.1530279
4/10/2013,108.4394,95.8437,113.6068,99.067,139.6946,133.0773,150.5691,80.2986,90.1879,112.0006,153.061,183.9499,132.5882,117.9829,97.1923,151.2814,191.1036,183.5481,146.8845,146.566,1477.5,106.1788561,105.3287886,235.9724274,231.146749,115.8999619,146.5491391,124.9810669,158.6320292,78.62203209,116.2636349,101.9769188,107.7026956
4/11/2013,108.3124,95.1529,114.1075,99.1687,139.7995,132.6906,151.2816,80.6725,89.9743,111.8264,152.8641,183.7238,132.6105,117.6591,97.0234,151.4242,191.0094,183.0266,146.7869,146.4456,1482.25,106.4138144,105.6935204,236.0354996,232.724994,116.1226195,147.0824617,125.8238463,159.627428,78.70015647,116.3070795,102.2213138,107.8222226
4/12/2013,108.5073,95.1239,113.2141,99.1342,139.8887,133.5136,150.0238,82.8433,90.3768,112.0815,153.1175,183.1641,132.9708,117.9894,97.0926,151.9135,191.7632,180.901,146.7096,147.0288,1477,106.5268979,105.3987862,235.2250551,231.5283498,116.5599572,146.6292243,125.7989593,159.5440578,79.7481875,114.5443846,102.09059,108.4216249
4/15/2013,108.776,95.7356,112.1552,99.0751,139.9311,129.4857,148.4012,84.0625,90.3481,112.2171,151.3253,179.8908,132.8584,118.2796,96.3769,151.9742,184.3191,181.1387,146.5782,147.1836,1443.75,105.9007264,105.0010763,230.8778015,226.6394868,116.0460409,144.9101745,124.4485749,158.3438196,81.06687367,112.1162877,102.0301026,108.6602254
4/16/2013,108.933,95.6182,111.6404,99.1812,139.39,129.4774,148.4249,83.4332,90.7367,112.1544,152.96,181.1207,132.8256,118.0284,96.2156,151.8671,187.7988,181.975,146.6113,146.9036,1463.5,107.0455282,105.530753,232.6196047,228.9486916,117.1520803,145.6024819,125.6462668,159.1767356,80.4272456,114.1676298,102.5785294,108.3498638
4/17/2013,109.2506,95.6257,111.3949,99.15,139.1556,128.3943,146.5783,84.2839,90.6001,111.9645,152.7669,180.5646,133.0879,118.1898,96.3926,151.9921,184.6441,181.7144,146.6034,147.3527,1441.5,105.8669713,104.6796442,230.5554472,227.5923081,115.8701863,144.7623723,122.6930194,157.1043276,79.95147938,112.2879144,102.0687492,108.5493629
4/18/2013,109.5105,95.4098,111.3082,99.016,138.1961,128.2793,146.3429,84.8409,90.9119,112.1569,152.3896,180.6609,132.8387,118.2241,96.458,152.0814,183.3058,183.205,146.4755,147.4156,1431.25,106.0206782,104.962021,230.6629666,226.8009523,115.8937303,144.7872651,122.282783,156.5080205,79.90961886,112.4105703,102.9172574,108.6088999
4/19/2013,109.506,95.4033,111.6784,99.0084,138.3063,129.6778,147.104,85.1174,91.0232,112.1249,153.1231,181.0207,132.9715,118.1748,96.5409,151.9313,185.4567,184.1408,146.445,147.1866,1444.5,106.0281844,104.6332375,230.1434655,227.0329035,115.7935315,144.7557866,122.2028856,156.4624638,78.82531906,114.0254135,103.0550314,108.5484707
4/22/2013,110.0438,95.9663,111.4534,99.1055,137.9538,130.154,147.4999,84.1125,91.3556,111.9382,153.2722,180.9491,133.5478,118.5498,96.3001,152.0171,186.7472,183.962,146.4423,147.4897,1451.75,106.1412882,105.0392744,230.1164807,227.1988838,115.7059029,144.8937221,122.4543822,155.8870792,79.05531984,114.4869931,103.2156481,108.607115
4/23/2013,110.5158,95.9164,111.5182,99.0693,138.1292,130.8146,150.1345,83.9758,91.4866,112.0893,153.0551,181.8412,133.5,118.065,96.1156,151.9993,188.1811,182.6056,146.2786,147.2406,1467.25,105.5720277,104.6965056,229.7716979,226.5626514,114.3220807,144.8764178,120.2670965,153.9879559,78.85635515,114.8652017,103.0691324,108.5366899
4/24/2013,110.7704,96.3835,111.8882,99.105,137.7588,130.2612,151.9111,83.545,91.2175,112.0861,152.9795,182.4779,133.4798,118.1326,96.3821,152.0456,187.8944,183.6105,146.1413,147.3284,1469.75,105.7257961,104.8827129,230.2962887,228.6894917,114.1280244,144.8873793,120.8111884,154.4765281,78.83276396,115.6930335,102.1250685,108.5862582
4/25/2013,110.7575,96.1967,112.6771,99.0683,137.6121,130.0615,152.509,82.7357,91.0928,111.9928,152.9106,183.0748,133.1165,117.9898,96.2017,151.9708,187.6076,184.2039,146.1825,147.3319,1475.5,105.6927014,106.0324244,230.6407362,229.3313386,114.3928675,145.7081527,121.1066361,155.2031053,79.03079762,116.5195528,101.5600853,108.4659088
4/26/2013,110.6288,96.4739,111.8088,99.0954,137.6405,130.0461,152.0532,83.8317,90.9704,112.1001,153.1073,182.5542,133.329,118.1665,95.8942,152.3674,187.6076,183.1567,146.1588,147.6553,1472,105.8464599,106.3011466,230.2999965,228.8615036,114.6224886,146.1489067,121.6547531,155.7262686,80.00590077,115.5807452,100.6318556,108.8553999
4/29/2013,110.2576,96.1891,112.1647,99.2258,137.8275,129.8693,153.3458,84.9849,91.1107,112.1987,152.9221,182.508,133.7442,118.1719,96.3994,152.3746,187.6554,183.958,146.1637,147.7763,1483,106.4057808,106.4874295,231.9986719,231.2256861,115.3913604,146.940524,122.287249,156.7691279,80.24298791,116.9501191,100.2754279,108.8142495
4/30/2013,109.8139,95.8072,111.9819,99.2134,137.7617,130.2612,153.5604,85.0236,91.1671,112.177,152.9731,183.1598,133.7625,118.2301,96.6038,152.2674,188.2289,185.9857,146.1734,147.7217,1487,106.9656723,106.7080646,232.4650899,231.1325696,116.2967642,147.5061149,123.3518151,157.9464172,80.49798603,118.5546584,99.56042523,108.7938685
5/1/2013,110.1179,95.8876,111.1647,99.1318,137.849,129.808,153.1505,86.0996,91.1603,112.1787,152.943,180.1726,133.8482,118.1429,96.4596,152.5318,186.8906,185.5281,146.1875,147.7217,1472,107.0625328,106.8669382,230.4197288,229.4197917,116.5466126,147.3565347,123.6540266,158.032142,80.54633863,117.0670549,100.2667897,109.0133782
5/2/2013,110.2518,98.1482,111.6125,99.2028,138.1411,130.4304,153.4484,84.9263,91.963,112.0414,152.9731,181.3869,133.8938,118.2828,96.3851,152.5675,188.0377,185.3239,146.1647,148.1892,1486.75,106.1277339,106.7303917,229.7774946,229.3283909,115.5982037,147.0324451,122.2541761,157.1013346,80.09369698,118.1112624,100.3493192,109.0129601
5/3/2013,110.3245,97.0724,112.3009,99.2452,137.9288,130.6531,154.6636,83.721,92.0775,112.097,152.8879,182.3902,133.4387,117.7427,96.252,151.7174,188.6113,184.8929,146.0769,147.2554,1503.25,106.5251707,106.9991104,231.4046144,230.3686698,115.5354371,147.3938188,122.9238808,157.1100816,79.2437243,119.1473786,99.89090707,108.0828279
5/6/2013,110.3245,97.0724,112.3009,99.2452,137.9288,130.6531,154.6636,83.721,92.0775,112.097,152.8879,182.3902,133.4387,117.7427,96.252,151.7174,188.6113,184.8929,146.0769,147.2554,1507.5,106.2158952,106.759369,229.9640259,229.8705681,115.1773825,147.5663456,122.1401317,156.1988431,78.97208076,119.484233,99.36069118,107.9416324
5/7/2013,111.0429,96.924,111.5051,99.2065,138.3845,130.5223,155.6762,82.7853,91.6386,112.1603,152.6962,183.6684,133.5801,117.5586,96.2414,151.4709,189.3761,184.9282,145.9423,146.5945,1515.5,106.2396954,106.3822863,228.432278,228.3462784,114.9305812,147.9453932,122.4054829,155.9768629,79.23504091,120.141124,98.76807834,107.7912717
5/8/2013,110.5913,96.6992,111.43,99.1989,138.9047,130.3072,157.0428,82.4662,92.5973,111.8898,152.5731,183.4478,133.89,117.9607,96.0382,151.6494,189.0893,185.3132,145.9026,146.9854,1523.5,106.8402312,106.7265996,228.111329,226.8490807,115.5173697,148.1635811,122.9085574,158.5853648,79.22682212,121.0254437,98.33740023,107.9208706
5/9/2013,110.5262,97.172,112.1558,99.2229,138.6571,130.4534,156.8053,83.541,92.4509,111.7961,152.6895,183.3242,133.7754,117.9784,95.8214,151.578,188.7069,184.1801,146.057,147.0062,1518.5,105.946154,106.1433959,226.3775483,226.6205844,113.9794212,147.5566666,122.0001968,157.7575561,77.98164406,119.8882366,99.36360457,107.900523
5/10/2013,111.4059,97.0174,112.3195,99.2335,138.553,131.2295,157.9313,83.3582,92.6648,111.9461,152.7304,184.2336,134.0735,117.731,95.6024,150.8779,189.3761,182.4637,146.1497,145.8701,1524,105.5069685,105.5189643,224.8905717,224.2074749,112.9420129,147.0858836,121.2153511,157.4336946,77.19104781,119.2052161,99.80152481,107.2903914
5/13/2013,111.4849,96.9595,112.1178,99.2451,138.914,131.2295,157.7421,83.9523,92.3644,111.8379,152.7652,183.8833,133.9986,118.1,95.3555,150.7636,189.7585,180.5823,146.1159,146.0564,1525.5,105.3926889,105.114388,223.268892,222.7921213,112.8466687,146.9951396,120.9816154,157.1546041,77.03934958,118.0934081,101.1192251,107.0994033
5/14/2013,111.4722,97.1178,111.8955,99.3079,139.3157,131.0527,158.6775,85.2647,91.9633,111.8756,152.5845,184.2478,134.0131,118.2927,95.501,150.4779,189.9496,179.4771,146.1035,145.9116,1541.75,104.9453771,104.496749,221.872564,221.4036746,111.7371848,145.9229539,119.973715,156.1058098,76.58790069,118.6286126,100.9767603,106.6692141
5/15/2013,111.8808,97.1133,112.2623,99.3473,139.5069,131.2218,159.342,86.6697,92.6097,111.735,152.438,183.8307,133.9482,118.2524,95.2249,150.6101,189.6629,178.8758,146.1664,145.7781,1549.25,104.6767592,104.6692384,222.0954686,222.6098208,112.0027788,146.2498611,119.9008897,155.9566529,76.71512255,118.8082536,101.7265962,106.9487856
5/16/2013,111.7762,97.342,111.7287,99.2959,139.7746,130.8223,159.2099,85.9628,92.2956,111.7229,152.4537,184.188,134.2473,118.4118,95.094,151.2923,189.1849,178.8704,146.179,146.369,1543.75,104.6355773,104.9173761,220.092952,220.3299678,112.0019197,145.6906654,119.9091566,156.3014651,76.70735804,118.3828852,102.9462228,107.4582376
5/17/2013,112.4454,96.9832,111.5414,99.2355,139.5616,131.045,160.1234,87.333,92.552,111.6828,152.4062,184.3465,133.8307,118.3431,94.5384,150.6493,190.6188,177.9494,146.1307,146.4711,1558.75,104.2857686,104.2242,218.3572067,217.8866446,111.0913347,144.4667718,119.5659906,155.7969434,76.00082388,118.9236132,103.0051338,106.878139
5/20/2013,112.045,96.8728,111.851,99.2025,139.6514,131.4139,160.6198,87.0111,92.792,111.6234,152.5356,184.6033,134.2362,118.3451,94.5244,150.585,190.4276,178.2617,146.2009,145.9347,1558.75,104.6345764,104.8158642,220.1234763,220.8192665,111.7105836,145.0275705,120.2334812,156.3228798,76.69905954,119.1323233,103.4780555,106.7972919
5/21/2013,111.899,95.9238,111.9748,99.2477,139.3384,131.1784,161.1451,87.1735,92.6089,111.7793,152.3987,184.6219,134.3876,118.1041,94.6097,150.6815,189.8569,177.7714,146.2808,145.4328,1561.25,104.8290544,104.1226709,220.0256237,220.6718825,111.3872462,144.656557,120.9432517,157.5076154,76.52672289,118.995726,102.9092547,107.0768874
5/22/2013,112.3486,95.418,111.9788,99.3469,139.6562,131.5827,161.8432,87.4031,92.4304,111.625,152.6392,182.9824,134.3202,118.6016,94.5535,149.9457,190.0471,176.8106,146.2208,145.6725,1549.25,104.4387356,103.4088665,217.7068594,218.2807526,110.4527867,143.2570831,120.4543367,156.7600497,76.03684531,117.4379717,102.5773667,106.2269655
5/23/2013,112.2264,96.0912,110.8804,99.3484,139.3301,132.1391,158.4742,88.2574,92.8161,111.6626,152.6475,183.9263,133.8544,118.2765,94.6191,149.9708,189.7142,175.9595,146.1829,145.4933,1543.75,105.0543458,103.8013049,218.9122268,219.8358475,111.532899,144.1147934,120.385574,156.4531128,76.88571096,116.4557522,102.5218697,106.3366881
5/24/2013,112.1632,96.4009,110.3555,99.3621,139.5217,131.7598,157.8337,88.0019,92.9347,111.7068,152.6454,184.0252,133.5491,118.4418,95.2155,150.0707,189.6667,174.3172,146.1527,145.685,1542.25,105.0364035,103.9395165,216.7723878,218.797363,112.376535,143.9293124,120.4054824,156.4077741,77.4237384,115.2556689,103.4612708,106.3764387
5/27/2013,112.1632,96.4009,110.3555,99.3621,139.5217,131.7598,157.8337,88.0019,92.9347,111.7068,152.6454,184.0252,133.5491,118.4418,95.2155,150.0707,189.6667,174.3172,146.1527,145.685,1542.25,105.0278508,103.7479152,216.3839403,218.5149479,112.1890632,143.6052333,120.4485101,156.0228802,77.69199088,115.2556689,104.4632973,106.3756518
5/28/2013,112.716,97.3532,110.9989,99.3684,139.3868,131.9787,159.626,88.5288,93.0806,111.8143,152.6346,185.2945,133.8519,118.3486,95.9936,149.0557,190.2374,174.9846,146.1302,144.9902,1552,104.4181273,103.3433059,215.99515,218.2596219,110.603656,142.8141965,119.0342151,154.7059244,76.62168551,116.4255814,105.1184029,105.1259105
5/29/2013,112.6206,97.2697,109.8758,99.3509,138.2142,131.5827,157.7432,87.7494,93.016,111.6311,152.8619,184.9862,134.0089,118.3923,96.8633,149.1548,189.8093,173.4781,146.0729,144.6876,1541.25,105.1080211,103.9693781,216.4165382,218.8688028,112.362756,143.4586013,120.3456379,154.6357737,77.53813828,114.616808,105.1971029,105.555471
5/30/2013,112.3297,97.625,109.7931,99.3829,136.484,131.3638,157.6345,85.871,93.0466,111.9185,152.7542,185.2959,133.905,118.1713,97.1088,149.1654,189.8093,172.4968,146.059,145.0169,1547.75,105.9927934,104.6654046,217.0609132,218.2620953,113.3630053,144.2058358,121.9590356,156.6222574,77.8691128,114.451844,104.6046796,105.5652354
5/31/2013,112.8764,96.9752,108.9871,99.4483,135.6362,131.0698,156.4794,86.412,93.2408,111.8039,152.7631,186.2861,133.2777,117.9272,97.0508,148.8806,188.5728,172.1016,146.1167,144.9641,1524.25,105.5781544,104.4325667,215.0330718,214.8173172,113.1247561,143.1183063,120.8825041,155.4483023,78.08613846,112.4518681,103.668788,105.2751269
6/3/2013,112.4121,97.4558,109.253,99.4301,135.3801,131.4825,155.0626,85.8869,93.2789,111.7651,152.9337,186.6844,133.3723,117.7734,96.947,149.0468,188.6679,173.8042,146.1702,144.8528,1532,106.203144,105.2854189,219.5425654,218.6978706,114.0674518,144.4655607,122.3752709,157.189571,78.80756702,114.1361116,104.627369,105.2843439
6/4/2013,112.4499,96.8976,108.7196,99.393,136.0087,131.272,155.4618,86.2394,93.2977,111.9421,153.0035,185.8547,133.6469,117.7727,96.4019,148.9568,188.4777,172.1381,146.0823,144.6571,1525.5,106.2432503,105.2174252,216.8388956,216.7664675,114.1148832,143.5682938,121.9574943,157.0438719,78.41343571,112.5577354,103.5453565,105.0141725
6/5/2013,112.9251,96.9532,107.5887,99.4253,134.3412,130.5903,152.7496,85.9143,93.0088,112.0053,152.9654,185.877,133.375,117.8002,95.5602,149.2162,186.718,171.7366,146.1658,145.1119,1501.25,106.3402183,105.864074,214.4274898,215.5107524,114.6833945,143.5231636,121.4694177,157.0466561,79.18105579,110.5059365,103.1344635,105.5236336
6/6/2013,112.9744,97.6156,106.9507,99.4279,134.1908,131.4408,151.5139,85.2005,93.2737,112.3374,153.1136,186.4043,132.5136,117.1206,95.9597,149.4651,187.6216,171.3977,146.193,144.8966,1517,107.5823432,107.1983352,215.6787288,217.0132165,116.2743074,144.6505429,122.3145241,158.7932175,80.88702404,111.4472135,103.9277335,105.6533163
6/7/2013,113.198,97.6877,106.1179,99.3923,134.7352,131.693,152.6661,87.0295,93.7279,112.4888,152.9609,185.1574,132.2428,116.8974,96.7864,148.6868,189.0484,168.3257,146.3373,144.8949,1536,107.3543866,106.9104801,213.4486777,213.4314844,115.428741,145.597337,122.0412182,158.1849831,80.39744283,110.8455649,103.5839838,104.833389
6/10/2013,113.4275,97.8879,106.7788,99.459,133.9043,131.7264,153.2871,86.4679,93.7083,112.5583,152.9563,186.4673,131.7515,116.4348,96.7338,148.3438,189.4289,165.6351,146.3327,144.4088,1536.5,107.670602,107.0074747,212.7224982,213.7438159,115.7122483,145.6367847,121.7080371,158.3909963,79.42015809,109.1098379,102.7541667,104.5727291
6/11/2013,113.6365,97.8417,104.7808,99.4138,134.4598,130.607,151.7052,87.3472,93.9115,112.4397,152.9892,186.2291,132.0561,116.7003,97.0847,148.4909,186.9558,164.0377,146.2229,144.3239,1520.75,108.1248701,107.5167085,211.9065825,212.9470434,116.8376412,145.7048918,122.2128394,157.9989675,81.67766558,106.9391347,102.8605048,104.8323537
6/12/2013,113.0909,98.3743,105.0653,99.3754,135.0794,129.2854,150.6386,87.1622,94.2202,112.2136,153.1022,185.8742,132.3262,117.1034,97.6807,148.2495,184.3875,164.7997,146.1133,144.3286,1506.5,108.3193211,107.7510724,213.2038275,216.126508,117.3061809,145.3733823,122.8725343,158.5424389,81.68584012,106.4338363,103.2392421,104.3623088
6/13/2013,112.9226,99.0458,105.167,99.332,135.8204,131.3656,150.2909,88.0491,94.3849,112.3875,153.2267,186.6239,132.2715,117.1484,97.4757,148.6572,187.146,165.0108,146.2008,144.621,1531.25,108.627459,108.0266691,216.7040211,219.0970438,117.1908097,146.1284077,123.6156818,158.973248,82.24188502,108.3187537,102.773174,105.1517192
6/14/2013,112.435,98.9801,105.8946,99.3186,136.7754,130.6839,150.7533,87.0549,94.2827,112.2676,153.3129,186.223,132.5019,117.3816,97.9255,149.2035,185.7192,164.3934,146.2162,145.245,1520.75,108.3996296,107.9381038,215.1676011,217.8155507,117.2917399,145.9669805,124.3910055,159.6575663,83.16591881,107.170714,102.4334095,105.2913956
6/17/2013,112.9421,99.3987,105.5657,99.3709,136.1193,131.3489,152.3609,87.5214,94.6013,112.1228,153.4541,186.2581,132.5862,117.5386,98.0234,148.8404,186.8606,163.9858,146.2188,145.1839,1533.75,108.5615753,108.035033,214.5758339,216.2888125,117.1002172,145.7343357,123.8745999,159.434552,82.98964391,107.8211326,101.7417036,105.0406456
6/18/2013,113.1385,99.9597,104.8673,99.3831,135.1076,131.7132,152.6271,88.706,94.1649,112.2052,153.3741,186.9779,132.3531,116.9817,97.8433,148.7504,187.1387,163.0678,146.2409,144.7198,1545.25,108.7641445,107.4928649,213.2872097,216.1683965,117.4048386,145.3599475,124.2813069,159.1290585,82.27561934,108.0259838,102.4559418,104.9803572
6/19/2013,112.8184,100.1089,105.3009,99.3687,134.8833,131.8851,152.1594,89.4617,94.1979,111.6635,154.0214,186.7073,132.0768,117.6586,97.6605,147.3474,187.324,160.3695,146.2103,144.9127,1524.75,107.9758562,106.4078343,209.0301229,213.7490857,116.3921937,144.49351,124.0226456,158.1065399,81.31987831,104.8053439,103.3122666,103.5406927
6/20/2013,115.4183,98.2152,103.0596,99.1885,132.6793,131.4291,147.8128,91.6576,93.9573,111.6106,152.8344,186.4667,131.3147,117.2272,97.7948,146.4961,183.5244,155.7521,146.0639,143.7867,1483.25,107.3652708,106.5817676,206.8416596,209.9489365,116.4663622,142.9044234,121.8418362,152.1808677,80.62561196,98.93521391,101.9539621,103.0706327
6/21/2013,115.4539,97.3119,102.9274,99.071,132.8801,131.0903,147.084,90.1086,93.9432,111.5087,153.3919,186.6759,131.3412,117.2771,97.7403,145.6691,184.6365,158.5069,145.8498,143.1052,1486.5,106.5689567,105.9640551,207.352073,209.7756075,115.6056015,141.944484,120.0182032,150.6731564,80.11464229,100.9018694,101.3931058,101.9808722
6/24/2013,115.5849,97.3636,102.9314,98.9563,133.5082,131.1705,145.0796,90.424,94.1505,111.2651,153.1736,186.8152,131.1629,117.0235,97.6872,145.3938,182.5976,155.8488,145.8171,142.0609,1467.5,106.5523079,106.0678888,208.0427967,209.8454425,115.7534364,141.3464279,118.3709953,148.8092034,80.25414022,97.92008607,100.8119583,101.7301543
6/25/2013,115.7087,96.3238,103.1658,98.9608,134.3433,131.3781,146.3366,89.5808,93.8442,111.762,153.6771,186.8873,130.0781,116.5933,97.7819,145.1164,183.8024,158.4399,145.9391,142.1818,1482.75,106.2027643,105.9862108,208.3046216,209.6179205,115.1358135,141.1548117,119.2448381,149.8700008,80.18854036,100.5656471,101.2814563,101.6099344
6/26/2013,115.0378,96.0293,104.1919,98.9922,135.1038,132.1015,148.0695,91.4177,94.0335,111.3619,153.6515,185.7529,131.1683,117.3693,97.7653,145.5326,184.9145,160.6838,145.935,142.5847,1498.25,105.6749584,105.2448503,208.7022224,210.9337514,114.549029,141.757974,118.5642432,149.4363772,80.26227071,103.0411728,101.5693866,102.0194819
6/27/2013,114.9183,95.5905,104.6388,98.9328,136.3569,132.3295,149.8892,91.7014,93.8792,111.324,153.3894,187.6829,131.5003,117.2726,98.0833,145.9847,186.0729,162.8752,146.1046,142.9861,1507.75,105.8863814,104.8677928,208.6725268,211.058319,114.2816529,141.6597323,118.862795,151.044084,79.74825679,105.099801,101.7270426,102.5689582
6/28/2013,115.4208,95.9743,103.92,98.8482,135.7501,132.6886,149.6555,89.6147,93.5454,111.5574,153.7004,188.1742,131.283,117.0914,98.4222,145.9159,186.3509,165.2127,146.1525,143.0466,1500.5,105.6586989,104.5524334,205.6055468,209.5309553,114.317098,141.0908306,119.5183389,150.4121306,79.11246127,106.1027673,101.0122668,102.4487649
7/1/2013,115.2812,95.6846,104.7477,98.8443,135.5853,132.7345,150.4969,88.5301,94.1125,111.3853,153.9326,189.3847,131.8688,117.5264,98.1952,145.8799,187.0923,164.3848,146.0347,143.1435,1509.5,106.0970404,104.5807141,207.8708529,211.7554278,114.2920264,141.3831668,120.0821059,149.8519663,78.69951506,106.2074785,100.3524294,102.3482255
7/2/2013,115.3772,95.4413,104.587,98.7625,135.5017,133.0783,150.6763,89.8562,94.0566,111.5029,153.9557,189.5174,131.9483,117.3921,98.1352,145.9593,187.185,161.5806,146.0692,143.1855,1508,105.4062402,104.1629616,205.853799,209.9608283,113.6413061,140.746142,119.0789011,149.3379798,77.94042103,104.2901721,101.1022021,102.3879249
7/3/2013,115.9959,96.6534,104.1077,98.6755,134.225,132.9166,149.5823,90.4516,94.5801,111.1585,154.0741,189.9247,131.2214,117.6093,98.0409,145.7242,187.8337,160.536,146.2452,143.7347,1508,105.6493998,105.0368625,204.5341022,210.8211503,114.119043,141.2582837,119.7304923,149.4139306,78.50158685,103.6159482,100.8532258,102.187746
7/4/2013,115.9959,96.6534,104.1077,98.6755,134.225,132.9166,149.5823,90.4516,94.5801,111.1585,154.0741,189.9247,131.2214,117.6093,98.0409,145.7242,187.8337,160.536,146.2452,143.7347,1508,104.8768248,103.5888823,205.9304127,212.2205736,112.9237287,141.1135164,120.0229906,149.5052552,78.39892514,103.6159482,101.1292813,102.187466
7/5/2013,116.0079,96.6256,104.2521,98.5465,133.922,134.0399,151.6587,92.6505,94.7792,110.206,154.1744,190.3554,131.0125,117.6549,98.4402,143.8469,190.2433,156.7808,145.8337,142.9785,1525.75,104.1862165,102.3385235,204.1444217,208.9025949,112.0561429,140.2164379,117.6933599,146.0738506,77.49969932,102.4118188,101.8040416,100.4680699
7/8/2013,115.5154,96.0125,105.5919,98.6658,134.2686,133.5955,152.8873,92.2507,94.1861,110.0495,154.3117,190.0724,131.6665,117.9784,98.2002,144.4822,191.3553,156.1578,145.9009,143.1957,1535.5,104.5188913,102.7516921,205.6675683,211.3834656,112.1018791,140.531445,118.1595277,148.6494649,77.67595158,102.6593071,102.1269061,101.0569393
7/9/2013,115.555,96.6893,106.1022,98.6428,134.9461,133.6057,154.3485,92.9025,93.9753,110.06,154.2997,190.7291,131.5848,118.2858,97.7728,144.7342,191.8651,157.088,145.9897,143.7691,1547.25,103.7957862,102.1820903,206.6280858,212.780629,111.0523559,140.9415344,117.8976817,147.7957929,77.53722622,104.0564003,101.2423765,101.2265732
7/10/2013,115.2968,96.8131,105.7319,98.4281,134.1644,133.4644,154.3922,94.2858,93.9361,110.1221,154.3162,190.8786,131.2118,118.2826,97.6363,144.4716,192.2821,155.4492,146.1394,143.8482,1547.5,105.39531,103.2001654,206.5529872,212.3892439,112.7320719,141.7727508,119.3691971,150.0619488,78.67989318,102.9876586,101.8539667,100.8664858
7/11/2013,115.5003,98.1727,104.3037,98.6353,133.3872,133.6669,155.8571,92.4855,94.0441,110.5719,153.9276,190.6124,130.8863,117.8611,97.7,145.5538,192.9308,160.8229,146.2671,144.2604,1571.25,106.360581,104.3625849,206.9284398,212.8811868,114.0628408,143.1228374,120.304153,150.6241195,79.2509324,108.1284095,101.5458088,101.8757015
7/12/2013,115.63,98.1399,104.1227,98.5763,133.6079,133.4796,155.7452,94.0254,94.25,110.3709,153.9405,190.983,130.8638,118.3958,97.997,145.3441,192.6528,158.8106,146.3368,144.9116,1572.25,106.1164641,103.834208,203.8125768,210.8671242,114.1222759,142.7197773,120.1440764,150.6443674,79.04264672,106.8442673,101.9758373,101.7954929
7/15/2013,115.6156,98.4463,104.5193,98.5485,134.6866,133.8694,156.419,94.3305,94.3537,110.5972,154.072,191.994,131.0272,118.0665,97.8648,145.7592,193.7649,160.274,146.3776,144.7182,1578.25,106.0754127,103.7869544,204.9305166,211.7004533,113.8928297,142.2780652,119.9466932,150.6794091,78.53571066,108.2365482,101.5250676,102.1145687
